seed,dt,error
5,8.96369887e-07,0.0199427518969381
6,8.96369887e-07,0.0206790942611462
7,8.96369887e-07,0.0125484883522091
8,8.96369887e-07,0.0221835662054929
9,8.96369887e-07,0.0140900949096462
10,8.96369887e-07,0.0144804656156408
11,8.96369887e-07,0.0168935322922574
12,8.96369887e-07,0.0365851530238822
13,8.96369887e-07,0.0247244889449033
14,8.96369887e-07,0.0171109347502628
15,8.96369887e-07,0.0106766514482085
16,8.96369887e-07,0.0201260056868013
17,8.96369887e-07,0.0148085196948184
18,8.96369887e-07,0.0169323527149165
19,8.96369887e-07,0.0216299856135303
20,8.96369887e-07,0.0155584543134703
21,8.96369887e-07,0.0217902890175147
22,8.96369887e-07,0.0119602355777312
23,8.96369887e-07,0.012474577258616
24,8.96369887e-07,0.011333552700534
25,8.96369887e-07,0.0158044625138485
26,8.96369887e-07,0.0134897910539066
27,8.96369887e-07,0.0211725463285139
28,8.96369887e-07,0.0185944836511022
29,8.96369887e-07,0.0238771843138807
30,8.96369887e-07,0.0190808868593182
31,8.96369887e-07,0.0219558590360114
32,8.96369887e-07,0.0155637045222295
33,8.96369887e-07,0.0153023733229153
34,8.96369887e-07,0.0214015671290307
35,8.96369887e-07,0.0163572078174355
36,8.96369887e-07,0.0290159553167924
37,8.96369887e-07,0.0251409070501216
38,8.96369887e-07,0.0159873910324571
39,8.96369887e-07,0.0154305291301138
40,8.96369887e-07,0.0119167324337131
41,8.96369887e-07,0.0215923547742202
42,8.96369887e-07,0.0292562017673314
43,8.96369887e-07,0.0261239710378709
44,8.96369887e-07,0.0125605810299877
45,8.96369887e-07,0.0217502875330996
46,8.96369887e-07,0.0177256555004686
47,8.96369887e-07,0.0481268644415989
48,8.96369887e-07,0.0360816815210861
49,8.96369887e-07,0.033164907635496
0,1.21848613e-06,0.0234299466636384
1,1.21848613e-06,0.0191146317669423
2,1.21848613e-06,0.0278880387763498
3,1.21848613e-06,0.0184012871857297
4,1.21848613e-06,0.0406787357358722
5,1.21848613e-06,0.0386065906170136
6,1.21848613e-06,0.0221785357045356
7,1.21848613e-06,0.0204583600778499
8,1.21848613e-06,0.0231912050844703
9,1.21848613e-06,0.0222222867013342
10,1.21848613e-06,0.0181576379746253
11,1.21848613e-06,0.0245635815778726
12,1.21848613e-06,0.014711537036121
13,1.21848613e-06,0.0435234395829886
14,1.21848613e-06,0.0212841751906286
15,1.21848613e-06,0.0300968540914391
16,1.21848613e-06,0.0340902482421335
17,1.21848613e-06,0.032393299981627
18,1.21848613e-06,0.0278454400172616
19,1.21848613e-06,0.0280239367347609
20,1.21848613e-06,0.0248833254505243
21,1.21848613e-06,0.0251067194558578
22,1.21848613e-06,0.0352408076441882
23,1.21848613e-06,0.0024983579543631
